//Index	Name	Damage	Mana	BP	Dis	Delay	Ene	Cmd	Attr	Type	UseType	Brand	KillCnt	St1	St2	St3	DW	DK	FE	MG	DL	SUM	RF	STUnk1	STUnk2	STUnk3	STUnk4	STUnk5	STUnk6	STUnk7	STUnk8	STUnk9	STUnk10
79	"Explosion"	0	0	0	0	2	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
200	"Summon Monster"	0	0	40	0	0	0	90	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	"Magic Attack Immunity"	0	0	40	0	0	0	90	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202	"Physical Attack Immunity"	0	0	40	0	0	0	90	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	"Potion of Bless"	0	0	40	0	0	0	90	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204	"Potion of Soul"	0	0	40	0	0	0	90	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	"Spell of Protection"	0	0	30	0	0	0	0	0	0	0	0	0	5	0	0	0	1	1	1	1	1	1	0	0	0	1	0	0
211	"Spell of Restriction"	0	0	30	0	3	0	0	0	0	0	0	0	5	0	0	0	1	1	1	1	1	1	0	0	0	2	0	0
212	"Spell of Pursuit"	0	0	30	0	0	0	0	0	0	0	0	0	10	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0
213	"Shied Burn"	0	0	30	0	3	0	0	0	0	0	0	0	5	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0
214	"Drain Life"	35	35	50	0	6	0	93	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
215	"Chain Lightning"	75	70	85	0	6	0	75	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
217	"Damage Reflection"	80	0	40	10	5	5000	111	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
218	"Berserker"	83	0	100	50	5	5000	181	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
219	"Sleep"	40	0	20	3	6	0	100	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
221	"Weakness"	93	0	50	15	6	4000	173	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
222	"Innovation"	111	0	70	15	6	4000	201	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
223	"Explosion"	50	40	90	5	6	4000	100	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4
224	"Requiem"	75	65	110	10	6	4000	99	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4
225	"Pollution"	85	80	120	15	6	4000	115	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4
230	"Lightning Shock"	93	95	115	7	6	0	216	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
232	"Strike of Destruction"	100	110	30	24	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
233	"Expansion of Wizardry"	220	0	200	50	6	0	118	0	-1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
234	"Recovery"	100	0	40	10	6	0	37	0	-1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0
235	"Multi Shot"	100	40	10	7	6	0	0	0	-1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
236	"Flame Strike"	100	140	20	25	3	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
237	"Gigantic Storm"	220	110	120	10	6	0	118	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
238	"Chaotic Diseier"	100	190	50	15	6	0	16	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
239	"Doppelganger Self Explosion"	0	140	20	25	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
260	"Killing Blow"	0	0	9	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
261	"Beast Uppercut"	0	0	9	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
262	"Chain Drive"	150	0	15	20	4	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
263	"Dark Side"	180	0	70	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
264	"Dragon Roar"	150	0	50	30	3	700	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
265	"Dragon Slasher"	200	0	100	100	4	3000	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
266	"Ignore Defense"	120	0	50	10	3	0	80	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
267	"Increase Health"	80	0	50	10	7	0	35	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
268	"Increase Block"	50	0	50	10	7	0	30	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
269	"Charge"	0	90	20	15	4	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
270	"Phoenix Shot"	0	0	30	0	4	1200	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
300	"Durability Reduction (1)"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	1	0	0	0	0
301	"Pvp Defence Rate Increase"	0	12	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	1	1	0	0	0
302	"Maximum SD Increase"	0	13	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	2	2	0	0	0
303	"Automatic Mana Recovery Increase"	0	7	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	2	3	0	0	0
304	"Poison Resistance Increase"	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	2	4	0	0	0
305	"Durability Reduction (2)"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	3	5	0	0	0
306	"SD Recovery Speed Increase"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	3	6	0	0	0
307	"Automatic Life Recovery Increase"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	3	7	0	0	0
308	"Lightning Resistance Increase"	0	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	3	3	3	3	3	3	0	3	8	0	0	0
309	"Defense Increase"	0	16	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	4	9	0	0	0
310	"Automatic AG Recovery Increase"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	4	10	0	0	0
311	"Ice Resistance Increase"	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	3	3	3	3	3	0	4	11	0	0	0
312	"Durability Reduction (3)"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	5	12	0	0	0
313	"Defense Success Rate Increase"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	5	13	0	0	0
314	"Cast Invincibility"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	6	14	0	0	0
315	"Armor Set Bonus Increase"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	6	15	0	0	0
316	"Vengeance"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	6	16	0	0	0
317	"Energy Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	7	17	0	0	0
318	"Stamina Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	7	18	0	0	0
319	"Agility Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	7	19	0	0	0
320	"Strength Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	7	20	0	0	0
321	"Wings of Storm Absorb Increase"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	3	0	0	0	0	0	8	21	0	0	0
322	"Wings of Storm Defense Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	3	0	0	0	0	0	8	22	0	0	0
323	"Iron Defense"	0	1	0	0	0	0	0	0	-1	0	4	0	0	0	0	0	3	3	3	3	3	3	3	6	14	0	0	0
324	"Wing of Storm Attack Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	3	0	0	0	0	0	9	24	0	0	0
325	"Attack Success Rate Increase"	0	13	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	1	25	0	0	0
326	"Cyclone Strengthener"	0	3	9	0	2	0	0	0	-1	0	4	22	0	0	0	0	0	3	0	0	0	0	0	2	26	0	1	1
327	"Slash Strengthener"	0	4	10	0	2	0	0	0	-1	0	4	23	0	0	0	0	0	3	0	0	0	0	0	2	27	0	1	1
328	"Falling Slash Strengthener"	0	4	9	0	3	0	0	0	-1	0	4	19	0	0	0	0	0	3	0	0	0	0	0	2	28	0	1	1
329	"Lunge Strengthener"	0	4	9	0	2	0	0	0	-1	0	4	20	0	0	0	0	0	3	0	0	0	0	0	2	29	0	1	1
330	"Twisting Slash Strengthener"	0	4	10	10	2	0	0	0	-1	0	4	41	0	0	0	0	0	3	0	0	0	0	0	3	30	0	0	1
331	"Rageful Blow Strengthener"	170	22	25	22	3	0	0	0	-1	0	4	42	0	0	0	0	0	3	0	0	0	0	0	3	31	0	0	1
332	"Twisting Slash Mastery"	0	1	22	20	2	0	0	0	-1	0	4	330	0	0	0	0	0	3	0	0	0	0	0	4	32	0	0	0
333	"Rageful Blow Mastery"	170	1	50	30	3	0	0	0	4	0	4	331	0	0	0	0	0	3	0	0	0	0	0	4	33	0	0	0
334	"Maximum Life Increase"	0	9	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	4	34	0	0	0
335	"Weapon Mastery"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	3	0	0	0	0	0	4	35	0	0	0
336	"Slash Strengthener"	160	22	15	13	2	0	0	0	5	0	4	43	0	0	0	0	0	3	0	0	0	0	0	5	36	0	0	1
337	"Strike of Destruction Strengthener"	29285	0	30	24	5	0	0	0	0	0	4	232	0	0	0	0	0	3	0	0	0	0	0	5	37	0	0	1
338	"Maximum Mana Increase"	0	9	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	5	38	0	0	0
339	"Death Stab Proficiency"	160	7	30	26	2	0	0	0	5	0	4	336	0	0	0	0	0	3	0	0	0	0	0	6	39	0	0	0
340	"Strike of Destruction Proficiency"	121	7	30	24	5	0	0	0	0	0	4	337	0	0	0	0	0	3	0	0	0	0	0	6	40	0	0	0
341	"Maximum AG Increase"	0	8	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	6	41	0	0	0
342	"Death Stab Mastery"	160	7	30	26	2	0	0	0	5	0	4	339	0	0	0	0	0	3	0	0	0	0	0	7	42	0	0	0
343	"Strike of Destruction Mastery"	100	1	30	24	5	0	0	0	0	0	4	340	0	0	0	0	0	3	0	0	0	0	0	7	43	0	0	0
344	"Fire Slash"	0	25	87	29	3	10000	0	0	-1	0	4	0	0	0	0	0	0	3	0	3	0	0	0	8	44	0	0	0
345	"Combo Strengthener"	0	7	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	3	0	0	0	0	0	8	45	0	0	0
346	"Sword Slash"	0	22	95	31	3	10000	0	0	-1	0	4	344	0	0	0	0	0	3	0	3	0	0	0	9	46	0	0	1
347	"Attack Rate"	0	14	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	1	47	0	0	0
348	"Two Handed Sword Strengthener"	0	4	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	3	0	3	0	0	0	2	48	0	0	1
349	"One Handed Sword Strengthener"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	3	0	3	0	0	0	2	49	0	0	1
350	"Mace Strengthener"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	3	0	0	0	0	0	2	50	0	0	1
351	"Spear Strengthener"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	3	0	0	0	0	0	2	51	0	0	1
352	"Two Handed Sword Mastery"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	3	0	3	0	0	0	3	52	0	0	0
353	"One Handed Sword Mastery"	0	23	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	3	0	3	0	0	0	3	53	0	0	0
354	"Mace Mastery"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	3	0	0	0	0	0	3	54	0	0	0
355	"Spear Mastery"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	3	0	0	0	0	0	3	55	0	0	0
356	"Swell Life Strengthener"	120	7	24	26	0	0	0	0	-1	0	4	48	0	0	0	0	0	3	0	0	0	0	0	4	56	1	0	0
357	"Mana Reduction"	0	18	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	4	57	0	0	0
358	"Monster Attack SD Increment"	0	11	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	4	58	0	0	0
359	"Monster Attack Life Increment"	0	6	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	4	59	0	0	0
360	"Swell Life Proficiency"	120	7	26	28	0	0	0	0	-1	0	4	356	0	0	0	0	0	3	0	0	0	0	0	5	60	1	0	0
361	"Minimum Attack Power Increase"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	3	0	3	3	0	0	5	61	0	0	1
362	"Monster Attack Mana Increment"	0	6	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	5	62	0	0	0
363	"Swell Life Mastery"	120	7	28	30	0	0	0	0	-1	0	4	360	0	0	0	0	0	3	0	0	0	0	0	6	63	1	0	0
364	"Maximum Attack Power Increase"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	3	0	3	3	0	0	6	64	0	0	1
366	"Increase Critical Damage Rate"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	6	66	0	0	0
367	"Restore Full Mana"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	7	67	0	0	0
368	"Restore Full Life"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	7	68	0	0	0
369	"Increase Excellent Damage Rate"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	7	69	0	0	0
370	"Increase Double Damage Rate"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	8	70	0	0	0
371	"Increase Ignore Defense Rate"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	9	71	0	0	0
372	"Restores Full SD"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	8	72	0	0	0
373	"Increases Triple Damage Rate"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	9	73	0	0	0
374	"Eternal Wings Absorb Increase"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	8	74	0	0	0
375	"Eternal Wings Defense Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	8	75	0	0	0
377	"Eternal Wings Attack Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	9	77	0	0	0
378	"Flame Strengthener"	35	4	55	0	6	0	100	0	3	0	4	5	0	0	0	0	3	0	0	0	0	0	0	2	78	0	0	2
379	"Lightning Strengthener"	13	4	20	0	6	0	100	0	2	0	4	3	0	0	0	0	3	0	0	0	0	0	0	2	79	0	0	2
380	"Expansion of Wizardry Strengthener"	29285	0	220	55	6	0	118	0	-1	0	4	233	0	0	0	0	3	0	0	0	0	0	0	2	80	1	0	2
381	"Inferno Strengthener"	88	22	220	0	0	0	200	0	3	0	4	14	0	0	0	0	3	0	0	0	0	0	0	3	81	0	0	2
382	"Blast Strengthener"	80	4	165	0	3	0	150	0	2	0	4	13	0	0	0	0	3	0	0	0	0	0	0	3	82	0	0	2
383	"Expansion of Wizardry Mastery"	220	1	220	55	6	0	118	0	-1	0	4	380	0	0	0	0	3	0	0	0	0	0	0	3	83	1	0	0
384	"Poison Strengthener"	30	3	46	0	6	0	100	0	1	0	4	1	0	0	0	0	3	0	0	0	0	0	0	3	84	0	0	2
385	"Evil Spirit Strengthener"	50	3	108	0	6	0	100	0	-1	0	4	9	0	0	0	0	3	0	0	0	0	0	0	4	85	0	0	2
386	"Magic Mastery"	50	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	4	86	0	0	2
387	"Decay Strengthener"	96	22	120	10	6	0	243	0	1	0	4	38	0	0	0	0	3	0	0	0	0	0	0	4	87	0	0	2
388	"Hellfire Strengthener"	60	3	176	0	0	0	100	0	3	0	4	10	0	0	0	0	3	0	0	0	0	0	0	5	88	0	0	2
